seed_name,base_seed,ratio_name,ratio_value,subset_seed,family_label,recording_group_id,selection_rank
seed2,9413,train100,1.0,10513,笛子,ccm_dizi_G0010,6
seed2,9413,train100,1.0,10513,笛子,ccm_dizi_G0008,7
seed2,9413,train100,1.0,10513,笛子,ccm_dizi_G0034,8
seed2,9413,train100,1.0,10513,笛子,ccm_dizi_G0032,9
seed2,9413,train100,1.0,10513,笛子,ccm_dizi_G0040,10
seed2,9413,train100,1.0,10513,笛子,ccm_dizi_G0019,11
seed2,9413,train100,1.0,10513,笛子,ccm_dizi_G0029,12
seed2,9413,train100,1.0,10513,笛子,ccm_dizi_G0026,13
seed2,9413,train100,1.0,10513,笛子,ccm_dizi_G0038,14
seed2,9413,train100,1.0,10513,笛子,ccm_dizi_G0030,15
seed2,9413,train100,1.0,10513,笛子,ccm_dizi_G0036,16
seed2,9413,train100,1.0,10513,笛子,ccm_dizi_G0017,17
seed2,9413,train100,1.0,10513,笛子,ccm_dizi_G0001,18
seed2,9413,train100,1.0,10513,笛子,ccm_dizi_G0020,19
seed2,9413,train100,1.0,10513,笛子,ccm_dizi_G0028,20
seed2,9413,train100,1.0,10513,笛子,ccm_dizi_G0012,21
seed2,9413,train100,1.0,10513,笛子,ccm_dizi_G0033,22
seed2,9413,train100,1.0,10513,笛子,ccm_dizi_G0022,23
seed2,9413,train100,1.0,10513,笛子,ccm_dizi_G0037,24
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0014,0
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0105,1
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0042,2
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0073,3
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0016,4
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0076,5
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0025,6
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0008,7
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0003,8
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0036,9
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0050,10
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0029,11
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0017,12
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0107,13
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0071,14
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0043,15
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0052,16
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0004,17
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0059,18
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0039,19
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0077,20
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0046,21
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0084,22
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0053,23
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0047,24
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0032,25
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0058,26
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0079,27
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0026,28
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0044,29
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0092,30
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0108,31
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0089,32
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0030,33
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0106,34
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0012,35
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0098,36
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0013,37
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0088,38
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0007,39
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0090,40
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0051,41
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0035,42
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0063,43
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0085,44
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0049,45
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0002,46
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0087,47
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0096,48
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0023,49
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0097,50
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0021,51
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0067,52
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0083,53
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0006,54
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0080,55
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0028,56
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0019,57
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0060,58
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0064,59
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0024,60
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0048,61
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0061,62
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0104,63
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0074,64
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0069,65
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0109,66
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0066,67
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0072,68
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0022,69
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0070,70
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0033,71
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0068,72
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0031,73
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0102,74
seed2,9413,train100,1.0,10513,唢呐,ccm_suona_G0038,75
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0004,0
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0061,1
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0030,2
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0056,3
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0003,4
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0031,5
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0005,6
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0062,7
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0002,8
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0038,9
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0050,10
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0052,11
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0045,12
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0006,13
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0025,14
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0022,15
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0024,16
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0008,17
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0039,18
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0055,19
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0033,20
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0047,21
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0054,22
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0010,23
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0007,24
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0012,25
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0013,26
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0066,27
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0043,28
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0053,29
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0057,30
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0011,31
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0046,32
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0027,33
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0041,34
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0044,35
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0049,36
seed2,9413,train100,1.0,10513,笙,ccm_sheng_G0068,37
