seed_name,base_seed,ratio_name,ratio_value,subset_seed,family_label,recording_group_id,selection_rank
seed2,9413,train50,0.5,10463,中阮,ccm_zhongruan_G0012,6
seed2,9413,train50,0.5,10463,笛子,ccm_dizi_G0029,0
seed2,9413,train50,0.5,10463,笛子,ccm_dizi_G0038,1
seed2,9413,train50,0.5,10463,笛子,ccm_dizi_G0032,2
seed2,9413,train50,0.5,10463,笛子,ccm_dizi_G0039,3
seed2,9413,train50,0.5,10463,笛子,ccm_dizi_G0026,4
seed2,9413,train50,0.5,10463,笛子,ccm_dizi_G0020,5
seed2,9413,train50,0.5,10463,笛子,ccm_dizi_G0016,6
seed2,9413,train50,0.5,10463,笛子,ccm_dizi_G0028,7
seed2,9413,train50,0.5,10463,笛子,ccm_dizi_G0022,8
seed2,9413,train50,0.5,10463,笛子,ccm_dizi_G0013,9
seed2,9413,train50,0.5,10463,笛子,ccm_dizi_G0019,10
seed2,9413,train50,0.5,10463,笛子,ccm_dizi_G0012,11
seed2,9413,train50,0.5,10463,笛子,ccm_dizi_G0037,12
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0022,0
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0061,1
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0069,2
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0067,3
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0092,4
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0031,5
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0002,6
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0109,7
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0025,8
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0083,9
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0050,10
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0021,11
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0102,12
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0024,13
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0098,14
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0106,15
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0088,16
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0087,17
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0033,18
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0016,19
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0032,20
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0044,21
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0036,22
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0073,23
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0104,24
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0090,25
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0089,26
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0068,27
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0004,28
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0059,29
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0052,30
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0048,31
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0063,32
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0105,33
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0079,34
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0076,35
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0077,36
seed2,9413,train50,0.5,10463,唢呐,ccm_suona_G0003,37
seed2,9413,train50,0.5,10463,笙,ccm_sheng_G0056,0
seed2,9413,train50,0.5,10463,笙,ccm_sheng_G0047,1
seed2,9413,train50,0.5,10463,笙,ccm_sheng_G0012,2
seed2,9413,train50,0.5,10463,笙,ccm_sheng_G0010,3
seed2,9413,train50,0.5,10463,笙,ccm_sheng_G0045,4
seed2,9413,train50,0.5,10463,笙,ccm_sheng_G0046,5
seed2,9413,train50,0.5,10463,笙,ccm_sheng_G0039,6
seed2,9413,train50,0.5,10463,笙,ccm_sheng_G0044,7
seed2,9413,train50,0.5,10463,笙,ccm_sheng_G0052,8
seed2,9413,train50,0.5,10463,笙,ccm_sheng_G0025,9
seed2,9413,train50,0.5,10463,笙,ccm_sheng_G0053,10
seed2,9413,train50,0.5,10463,笙,ccm_sheng_G0024,11
seed2,9413,train50,0.5,10463,笙,ccm_sheng_G0057,12
seed2,9413,train50,0.5,10463,笙,ccm_sheng_G0050,13
seed2,9413,train50,0.5,10463,笙,ccm_sheng_G0011,14
seed2,9413,train50,0.5,10463,笙,ccm_sheng_G0007,15
seed2,9413,train50,0.5,10463,笙,ccm_sheng_G0030,16
seed2,9413,train50,0.5,10463,笙,ccm_sheng_G0061,17
seed2,9413,train50,0.5,10463,笙,ccm_sheng_G0004,18
