seed_name,base_seed,ratio_name,ratio_value,subset_seed,family_label,recording_group_id,selection_rank
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0047,10
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0049,11
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0018,12
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0044,13
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0025,14
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0054,15
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0020,16
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0055,17
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0006,18
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0030,19
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0076,20
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0106,21
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0090,22
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0108,23
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0073,24
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0050,25
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0084,26
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0067,27
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0019,28
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0031,29
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0095,30
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0083,31
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0099,32
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0040,33
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0058,34
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0072,35
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0104,36
seed1,2027,train50,0.5,3077,唢呐,ccm_suona_G0041,37
seed1,2027,train50,0.5,3077,笙,ccm_sheng_G0045,0
seed1,2027,train50,0.5,3077,笙,ccm_sheng_G0057,1
seed1,2027,train50,0.5,3077,笙,ccm_sheng_G0034,2
seed1,2027,train50,0.5,3077,笙,ccm_sheng_G0038,3
seed1,2027,train50,0.5,3077,笙,ccm_sheng_G0022,4
seed1,2027,train50,0.5,3077,笙,ccm_sheng_G0013,5
seed1,2027,train50,0.5,3077,笙,ccm_sheng_G0062,6
seed1,2027,train50,0.5,3077,笙,ccm_sheng_G0055,7
seed1,2027,train50,0.5,3077,笙,ccm_sheng_G0015,8
seed1,2027,train50,0.5,3077,笙,ccm_sheng_G0025,9
seed1,2027,train50,0.5,3077,笙,ccm_sheng_G0043,10
seed1,2027,train50,0.5,3077,笙,ccm_sheng_G0049,11
seed1,2027,train50,0.5,3077,笙,ccm_sheng_G0005,12
seed1,2027,train50,0.5,3077,笙,ccm_sheng_G0050,13
seed1,2027,train50,0.5,3077,笙,ccm_sheng_G0056,14
seed1,2027,train50,0.5,3077,笙,ccm_sheng_G0019,15
seed1,2027,train50,0.5,3077,笙,ccm_sheng_G0060,16
seed1,2027,train50,0.5,3077,笙,ccm_sheng_G0018,17
seed1,2027,train50,0.5,3077,笙,ccm_sheng_G0044,18
